puuid1,sumLevel1,sumRank1,championName1,champMastery1,role1,teamid1,puuid2,sumLevel2,sumRank2,championName2,champMastery2,role2,teamid2,puuid3,sumLevel3,sumRank3,championName3,champMastery3,role3,teamid3,puuid4,sumLevel4,sumRank4,championName4,champMastery4,role4,teamid4,puuid5,sumLevel5,sumRank5,championName5,champMastery5,role5,teamid5,puuid6,sumLevel6,sumRank6,championName6,champMastery6,role6,teamid6,puuid7,sumLevel7,sumRank7,championName7,champMastery7,role7,teamid7,puuid8,sumLevel8,sumRank8,championName8,champMastery8,role8,teamid8,puuid9,sumLevel9,sumRank9,championName9,champMastery9,role9,teamid9,puuid10,sumLevel10,sumRank10,championName10,champMastery10,role10,teamid10,winningTeam
6JvyzBBtqJvPJo5oCFt6YdrPcSZtcccg_czprt0D7PXv4jUZD52rfZRH3z6om6-WkFNbyEvFm7jDhw,206,3.2,MonkeyKing,0,SOLO,100,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,NONE,100,xhzxbOKdoOkTMlRpI5qGENxdynzjgyqdlGdsLMZSrzgHiFBjGi5mPCjubJ_00SmulPDwRRk7ua5HFw,90,4.1,Malzahar,0,SOLO,100,0dSLVkTLht8XT75X7JdgGbQTuJD1h6k24lnqGhKBQi8r0yLf6GrUaOci8_zjqjvChbuM3WyxIEBZRQ,396,5.3,Samira,0,CARRY,100,5l_xaSenFysjMDoGTniKYRVYFjudAqmKytHV5tvToaRKsixZgMNkyf0L7AugsP_JKyIk4i08YQNS5g,349,3.1,Alistar,0,SUPPORT,100,nquIxqWm6X-V0QvmPNchIpObkXdGpvQZVOXZsDYB5HvZUngERjclcjcD55WUEIHheWX6oxBf-9h87w,219,0.0,Gwen,0,SOLO,200,4aDrouwld6M4y0q2X7LfR1fh7HtV5bccfai1vxsFfP9xIGlUQrtM1iQj0EkDC6Yqbg1DaEKDRUfPgg,168,4.4,Sion,0,NONE,200,L7J2WH2WsM4SPoj0qFp7qnaGx58e0Dgn82AH8ZhPI6BG7zXhUbBoZe2yF1P9yd54uJeNZrt1rsfKEA,317,3.2,Kassadin,0,SOLO,200,1-PDI-p50Zr93auNImm6gufZEp7hlXef4bQt2_nEmR8Z-l3FY3MrH4NQq6P9XoZpK5i4ofyGa4_uqg,220,0.0,Jinx,0,CARRY,200,1g4tPoA1BJDxxm8T2leJRcnppl0OmLHyK9oj_2P-Za-qnlTPPQFE_EBXrf2y3u03S8BcTvol1vcIRw,304,0.0,Thresh,0,SUPPORT,200,0
6JvyzBBtqJvPJo5oCFt6YdrPcSZtcccg_czprt0D7PXv4jUZD52rfZRH3z6om6-WkFNbyEvFm7jDhw,206,3.2,Kayle,0,SOLO,100,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Amumu,0,NONE,100,xhzxbOKdoOkTMlRpI5qGENxdynzjgyqdlGdsLMZSrzgHiFBjGi5mPCjubJ_00SmulPDwRRk7ua5HFw,90,4.1,Vladimir,0,SOLO,100,0dSLVkTLht8XT75X7JdgGbQTuJD1h6k24lnqGhKBQi8r0yLf6GrUaOci8_zjqjvChbuM3WyxIEBZRQ,396,5.3,Jinx,0,CARRY,100,5l_xaSenFysjMDoGTniKYRVYFjudAqmKytHV5tvToaRKsixZgMNkyf0L7AugsP_JKyIk4i08YQNS5g,349,3.1,Lulu,0,SUPPORT,100,MTcRyVwnvvjNqSOEfGv1xdUptG07F1SbAEnelLceOyDWTmh6xCB-eZ83YS7SC34TidBlHoZOwF_MTw,290,0.0,Gwen,0,NONE,200,4aDrouwld6M4y0q2X7LfR1fh7HtV5bccfai1vxsFfP9xIGlUQrtM1iQj0EkDC6Yqbg1DaEKDRUfPgg,168,4.4,JarvanIV,0,NONE,200,Yxa7NLGjE9wgM95ShoWnG14LC6cCm2rpsgg7fzfNyTyp59BLSwOWHz2R5Jpvk4iPK3tilrqn2mMwtA,391,4.4,Sylas,0,SOLO,200,EQlHUD3miBnQVGe4A0h7fr0Ix4Ungbh-c_hOpCfQ6b7yF4zVvyXrpY2AJeqGiycTm4lxwTctPV1IBA,426,6.4,Kaisa,0,CARRY,200,o3U0Y_hJUBa9kp0y4U4JhyIEZ2zOavp31nT1y6-jOTcVXp-pTVCm3uc1L02sz-wUVqhFmLTATRfmLg,250,0.0,Yuumi,0,SUPPORT,200,1
YmESLaRv2owuSK7UzzLU8MShV53fcxh5s7GN_E8HujINcb4X8alVQVexl9eXfl5mHyZWacA97Pu3Xg,87,3.4,MonkeyKing,0,SOLO,100,NRCX7g1FpJ0Gr3AbMri1TXhHn6eiyp1CkwSDIHHvSyyYU-O8VDRNpiSdPINjRVpxu542etM8jqCknQ,354,3.3,XinZhao,0,NONE,100,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,SOLO,100,8sqpespnebiQMVwpQvpUdDMquLlY_k4W4s1iRlbgAX3uxEJJ7JegbG81eFyO3iXfbZwzW__NSxVAYQ,487,3.2,Kaisa,0,NONE,100,gZjh7EVHgBOXRadh431rZ3butZp4d08zCWleU15fbzJpfN5TgFA1TjAO1GNbsUiTk8izLq_t3-OoJg,365,4.4,Zyra,0,SOLO,100,G7zb7Ga3RuyZVxtyRLvKj3o8crUGc3hljMxih9TywWbCgCgZqfPnVF66FW5ja05hGWZtG_PeGzlYpA,66,4.2,Yorick,0,SOLO,200,C1bm-LeRXuJXXCrOuZunz1Dpp4RAox5CLd4nC07keZu2OrZ0xbkKbajfTYnFVrw30hX4lcbL-l8KKg,356,4.4,Rammus,0,NONE,200,4nZYCWhG-Xv50x1VAMNVsIG4YfqpMDl7bL-vmZE_rfhCLX-majpcXnk6SFJx97LmyrR_Pp7nHN7tlA,425,3.4,Rumble,0,SOLO,200,BXX3Qm2lFjG1NnmKuj9Zs_pvNPjH4dhPn8ZuTfVB_tuR7BKgcruqtSqmwa_O9m1x_6aM8hd56o88MQ,322,4.4,Jinx,0,CARRY,200,pLiUA0-nl6s1oK0TRPOKT2oIsjT0ZLH1yAa0RWNYStpAgcb1jRXWFZb5VebLHxCQijEcttbw2O4fuA,344,4.3,Nami,0,SUPPORT,200,0
l0TA3wzVcoOzZixNuBHSenzz9zn3O_o2H5cLBlkyVEUywe9AmTwMrl6SiMzeTrhBCUT5hOnbW4lVsA,117,3.3,Shen,0,SOLO,100,Erm-CUv6km3biYf9kD5Gfa4eg697muBe5Xt4HhPVwNSNKDQo4SmFVugUFZHJfQoyxNfQ1DAuWbYxSg,77,4.4,Shyvana,0,NONE,100,yXN7XyVFXTgdRoRKmxji-mcIf3XGvCMf3HAA9bPfpyeDsKL_OQzNZTaBZCs4S0mHo-t6Zoaq9YIH-g,146,4.4,Sylas,0,SOLO,100,ejnq2ImB-msdO208XeCHGXzmKiJ_Mu-Bv-jK9Zu3m3jPV7CAJIBZ_FagC1Gpft9WPVHaNeqPJHVoZw,55,4.4,Xayah,0,CARRY,100,9cHt-wqUkI7YeCtRBIZuxhtiwxEq4oni8eXczdq65Sa3RCZA5wk0rBYX5AV5PC5wSYYWJmCI9H2IKA,257,4.4,Zyra,0,SUPPORT,100,dP1MCNc5WYr1qKnzNLKCRCJbeJbeH88EcyEQl6ECGyYos3w6I6AqoLCOCnvwWvQfnCUXC1I8geeBow,295,4.2,Trundle,0,DUO,200,LEcRNU-mcGtUk1amW62HtEttEBSf4U4rCfIBfBV4zxC3mEctEpuU9_HvfXz0DUm3W_pGkuFeZ6D_PA,147,4.4,Rengar,0,NONE,200,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,DUO,200,PkLTZ4YYy91U4AYpoRQ-JZwtFKOrSsx48k_zyregEM0suzz6tLFarHYYEw5EquZ_3KRhf6_UH86_Qw,169,4.4,Jhin,0,CARRY,200,wJg6N_Ah3GnXxCS1s8hG_iDkX0NGub6vEBoeK11lRuvVeKlWhedU-fbQ-XJdDcAMlqoZrHeKyXuuXg,192,4.3,Senna,0,SUPPORT,200,1
c4UT4KD7sFzXOmaN-qNmbuafnOlSdWsGY30R0JeX7rpnqG9079f0kXfCSOX1F6VH2i20ar-R_1B35A,171,4.4,Sion,0,SOLO,100,-7JGgWeds8LV3uuYaCRwje0R41mb9ZLEiCZoVGEF1QwB6Ls4pHmQwfA6Nz5rcJ6ZqB5MfyQ0uewe0w,529,2.1,Udyr,0,NONE,100,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,SOLO,100,YeGlAcaH3Yp-C8qjuIWM9npAsvxSoKOovV5NpSmOLim0oW0um51kRCBryD8q2mPn4My3hlaeoq_ZzA,210,4.3,Ezreal,0,CARRY,100,ISzDVTZD-3VivCnZ-yTfB0xnns2Src03T7RYHi1kHBDMr0S9IV2hp-VqkOaXhXpQxLuKFfQomxHnyA,200,4.4,Pantheon,0,SUPPORT,100,_r68TjQhoXhsBLdM59iFNDMcltjtBoZSp3cJOBtSs_M-g6sNqSJhYTN9J8l-xNIxadQr1PzhWeD1Ng,345,3.3,Volibear,0,SOLO,200,StrSgkGV7y4GAD4OkBKWwWfUc0h1sDIqsLa8Fg_Zumtxu6yPMjRkGF2x26pXz-hKSFQn0dh3oym9GA,396,4.4,MonkeyKing,0,NONE,200,iDYudr3p2Cz2jjR1Kw5vJL25DOZiScz2qbHn5H1qwrYeGthozwfaNPyr73mwJKiNNyFXYz7USfWdhA,201,4.4,Kayle,0,SOLO,200,0rSwmRZ9ygZ5wwXXJIH7aQ3t1uBJFxyB5Nh4eFevH0ou9VTAaujxF_NxuKXPVjvUveLs-SuL3GIjxg,421,4.3,Kaisa,0,CARRY,200,Np8OI1GluCQnwpmGHRLlYvAWGDmJ32lEFh_rT2_vQzShZWpOJUB6DRh0RCXNE1XR4-tg_no8XxWcVA,226,4.4,Senna,0,SUPPORT,200,1
0dSLVkTLht8XT75X7JdgGbQTuJD1h6k24lnqGhKBQi8r0yLf6GrUaOci8_zjqjvChbuM3WyxIEBZRQ,396,5.3,Jax,0,SOLO,100,5l_xaSenFysjMDoGTniKYRVYFjudAqmKytHV5tvToaRKsixZgMNkyf0L7AugsP_JKyIk4i08YQNS5g,349,3.1,Amumu,0,NONE,100,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,SOLO,100,xhzxbOKdoOkTMlRpI5qGENxdynzjgyqdlGdsLMZSrzgHiFBjGi5mPCjubJ_00SmulPDwRRk7ua5HFw,90,4.1,Samira,0,CARRY,100,fYW_QUFoCLagMQNPJAeYuJgxhBHq9H-ehm7-hMZ3YzCtory3Nki7luJPwB_wz5bDnAgtorR2AAQYBg,61,0.0,Morgana,0,SUPPORT,100,na5aQbcVnoGZrswPWWtyON1RIem6n4GX88RIf_HChCtwOGj_-2hd_TqLT18va7tjWm42i_0rhbFjlw,541,5.4,Rammus,0,SOLO,200,xeMAzTs5zlI463jwyGYSFMKx-BJE3tHMiHn9kkmdfBuE8IpxdzWhdZz-fR5ov1_F-_2GNfxkD4ZgIg,322,5.4,Gwen,0,NONE,200,9Ju4J0NhgyBCs6NNjmBTZ5_zK7YdydXCpJxegNpxn08eIcp80ycuiizllcv-_FVbjufEnBddtPvnkQ,477,5.1,Jhin,0,CARRY,200,CMiq9O_CZgsdtWnK9GjypSDM6bxW4ovN3uZqsMmCe10vqDotPCFr4O_7UUIALmirGRhAnwxIMhE0bw,192,4.1,Cassiopeia,0,SOLO,200,IGcCDsPvyeQSqVM4dbrKvGlhvQql9aN4EfDFXjhT7P62FYsyKYzlrusggVz8DFvB_ikFr9IC0r5rcQ,345,4.2,Sett,0,SUPPORT,200,0
xJYNWTCHu_aD96pD5okU__J9sVUCa5AG7rviOnp9Cj8QsptYpAGTvhyJdbYzfyn3MfZrWlexbDrIjQ,213,4.4,Malphite,0,NONE,100,RV5LZ8o5yWrdNnpDPweOtfPs3Cldew_cLNbkrbigmIzWqLDpAbftC0uGDvjD4J-494uVAetUEP0qJQ,42,5.4,Rengar,0,NONE,100,yBDbEDeu94YC9UhxxTjebDfZrM5PNozrFxXQd_GnZA5HHwl45bsaZ1ltEGFtFsQT8siWL7deRcBBMQ,52,5.4,Qiyana,0,SOLO,100,OVsqzZnrKc-mFw4ltNA6yjO5CSZd-iuypgUnYaNt5-HpPzQxBvCrBNGpcoUjhrjAvUjiGuGNiepdXA,208,4.4,Sett,0,DUO,100,0qlsowuJ0zH0zG-QAvaJewsDczIiKW8wVn6Eov73T4j0E39sCK24rZd2fGUwlzQ6mgJ7MIICyCRr4Q,63,5.3,Rumble,0,DUO,100,6D2VQXxOYohkLk7_qP5V4r3JOk-hF5XX_IHCyOCsK7ti0to0WVBnhFTX5WglZ1y0kjSrnDlVv5pVvg,159,0.0,Jax,0,SOLO,200,5l_xaSenFysjMDoGTniKYRVYFjudAqmKytHV5tvToaRKsixZgMNkyf0L7AugsP_JKyIk4i08YQNS5g,349,3.1,Sejuani,0,NONE,200,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,SOLO,200,xhzxbOKdoOkTMlRpI5qGENxdynzjgyqdlGdsLMZSrzgHiFBjGi5mPCjubJ_00SmulPDwRRk7ua5HFw,90,4.1,Samira,0,CARRY,200,fYW_QUFoCLagMQNPJAeYuJgxhBHq9H-ehm7-hMZ3YzCtory3Nki7luJPwB_wz5bDnAgtorR2AAQYBg,61,0.0,Thresh,0,SUPPORT,200,0
WBfvz5SX4Nhc7kR-HcTLKURkcnkwUCaLwEBHnadb4RFpB_qGiQ0xsFfhCKXlCtX-ChWf_kvnSpV72w,144,4.3,Gnar,0,SOLO,100,aQAxADzdSMMji_NmnrjG1Y2Gxvl1reIZ98iFDsV9TRg37zoZ0xhWw7AbkMlmBXopJyWAwlteDBwRmg,427,4.3,Vi,0,NONE,100,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,SOLO,100,Y4NaoFcrJ8jPOSUEKk44lYsOiS_4mtNKMn_MsfkL8gG5N5y5U4MhV4jWKLg5l_6hZtiXyuT9GPwiYg,517,4.2,MissFortune,0,CARRY,100,7rvI_AjCpvIBghR793LXf17hUx9FRF0jqgtbO5lYFsfRyD3Ok7jZGoz4B6aIo0KVrXKi6iB-gYMDIA,510,4.2,Nautilus,0,SUPPORT,100,b-sDuVEqWQ_O5wV0dFKlarV3PXCkGlx_cRs_zhbvkDC5E-ljucAXkSGcHbpu_x_KySYGxye_J9wHvQ,63,4.4,Tryndamere,0,SOLO,200,OZomU2Y8gvoXJGxpAZWa3-d6-r1F2yXpUa-_fMYmTLevqdEtJf6rk9bOMfXCfnoGkZi18Vb6VF1_2A,205,4.2,Ezreal,0,CARRY,200,FJb467zCZ3XNPLVLb9s7c0V1vXp-MlKdQgTYiia9Bf-cjVp03KMixHCITwcwh4zoi5797PZfzpGl9g,50,4.3,Riven,0,SOLO,200,2q5uoIya84eurlQOI6NBGt91TgUUbN7WeZie_RRFQRbreKWuYMp5HVC5rduJTiPmKhKJzsxIhWcTBA,210,3.1,Nocturne,0,NONE,200,N3gcHxXhunDHeu94dBJH4V0yMBLFGrNWtrIxbbf4UiXrrvung91h1CQhBfKCruYUqAo7fftQClE3oA,139,4.4,Braum,0,SUPPORT,200,0
J6EW-iaEJMK-2oyQsf00oVuvksFv4-gQ79ZcSykpP9ylim5z9VLvvDRsrNR6zdkoTi8zLNa1HXJ-_Q,194,5.2,Riven,0,SOLO,100,zi25bna01soc6BLywTlB6HfFyOWtak8OSModQQ4WAC660LpnpCopUk9BghS0OW2ph5tT1cyC2hQ4hQ,323,5.2,Karthus,0,NONE,100,UqGgZEXKXxWTNhvIZHf-wqmZeOo8_Ltp2HM36MYcHrUwhkJxY7IhObHVKKUXWh27KlEQxmvmQte_OQ,314,7.1,Yasuo,0,SOLO,100,Etqg79C7K5IBNL3eyAh9xW_FLuDuBlY1Vbxu95EQFHcIADXorCO_wBvga0QgLKbV2MDDuCYJV6DYUg,358,5.1,Sivir,0,CARRY,100,liVKjNLEaVr1ZbmHsKVumGSDSFQIUDnPIm09DfIN-nOJZe1FRuWUyhJliYsHCGXPcbVz76tWuq-PbQ,461,0.0,Senna,0,SUPPORT,100,0dSLVkTLht8XT75X7JdgGbQTuJD1h6k24lnqGhKBQi8r0yLf6GrUaOci8_zjqjvChbuM3WyxIEBZRQ,396,5.3,Fiora,0,SOLO,200,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,NONE,200,gQabKSpqkCSN5jxxYipRPQRhRyUnuf-Zkws5kR4qkLx8IAbbWx1dTIp0QaaQ5Zo30mlQ3HXLhmvYDw,137,5.2,Yone,0,SOLO,200,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,394,0.0,Varus,0,CARRY,200,KW0xIlu_nWoMPutLNmm1zB1m4QiLFqB5vuOyzpqv9cESQ4IiSpPESjEGk_tQODFqHRJfWI-FmZ3hSg,349,0.0,Morgana,0,SUPPORT,200,0
J6EW-iaEJMK-2oyQsf00oVuvksFv4-gQ79ZcSykpP9ylim5z9VLvvDRsrNR6zdkoTi8zLNa1HXJ-_Q,194,5.2,Riven,0,SOLO,100,zi25bna01soc6BLywTlB6HfFyOWtak8OSModQQ4WAC660LpnpCopUk9BghS0OW2ph5tT1cyC2hQ4hQ,323,5.2,XinZhao,0,NONE,100,UqGgZEXKXxWTNhvIZHf-wqmZeOo8_Ltp2HM36MYcHrUwhkJxY7IhObHVKKUXWh27KlEQxmvmQte_OQ,314,7.1,Katarina,0,SOLO,100,Etqg79C7K5IBNL3eyAh9xW_FLuDuBlY1Vbxu95EQFHcIADXorCO_wBvga0QgLKbV2MDDuCYJV6DYUg,358,5.1,Karthus,0,CARRY,100,liVKjNLEaVr1ZbmHsKVumGSDSFQIUDnPIm09DfIN-nOJZe1FRuWUyhJliYsHCGXPcbVz76tWuq-PbQ,461,0.0,Senna,0,SUPPORT,100,0dSLVkTLht8XT75X7JdgGbQTuJD1h6k24lnqGhKBQi8r0yLf6GrUaOci8_zjqjvChbuM3WyxIEBZRQ,396,5.3,Singed,0,SOLO,200,1760iVtdYhb3S_W0tAY2XgITDZdeds8j2xTeV_hmzlAILV_OaD9-p645PxCLlZ5cXLgcWfhr31_U0g,440,5.4,Kayn,0,NONE,200,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,SOLO,200,JE2OA4NhplDQq3vd_BR_zkMj17LTP3R9K2yq2zphdSOxAHQxrxtkeX6TMDctzveiae3p48FOPhW_Rg,394,0.0,Varus,0,CARRY,200,KW0xIlu_nWoMPutLNmm1zB1m4QiLFqB5vuOyzpqv9cESQ4IiSpPESjEGk_tQODFqHRJfWI-FmZ3hSg,349,0.0,Nautilus,0,SUPPORT,200,0






KInRJHM6e1Ps8z72lTYSi6RdI5XTN5F_ezIrKpYU0gjPIAn0jHoPgpJRXsmyKVv-jwJLL08IGBN2rQ,256,4.2,Riven,0,SOLO,100,2GQuLF90XD4mCxeeT0GvcLjl87ktEcRAqzIcu418Nmcmq3jCKmj9d56FVNZ32xXWCg3FCjvge0uwAw,441,4.3,Khazix,0,NONE,100,JoT5uQJzz7g5bHs-tb-7Q7lTzZNx2qtVog_6Grq_PBCKHIKIOvIT3iaqTvat0Myky2pjM88XmN8aIA,399,4.2,Zed,0,SOLO,100,hz66ig-0l9ZfLPpIZAn39slUYVo96AK-7u4K0PsOd9RNcWuj5d1GEquS_LQ6x51lyc7VTHxIB0be8g,356,4.3,Kaisa,0,CARRY,100,d2RIVfohqLoEseEGQXHNR65uTE9mki09CvlucNeqCYrDmPS4k107POdBQHyr1KRMvBuU1I53z9o9-Q,171,2.2,Nautilus,0,SUPPORT,100,kqOyEvQvGGcp-aa7nhtH-oQLR_EOiOSAoWQs2jSAtnnBEITg0NwqIUf_ycTkIhqfrkNWiezWhWNekQ,214,5.4,Ornn,0,SOLO,200,HF826XQmoq4vTi3vwNv8lVgK7aR5mSI5Q6Hsj0CzGBewQzhEQyy0MpAYO3_jHe7I_0IaWuVJAdnbNg,163,4.4,XinZhao,0,NONE,200,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,SOLO,200,xhzxbOKdoOkTMlRpI5qGENxdynzjgyqdlGdsLMZSrzgHiFBjGi5mPCjubJ_00SmulPDwRRk7ua5HFw,90,4.1,Lucian,0,CARRY,200,oVSDS-_JXy5xnWm3_yZDqS__aMaGiuNrWmusaGUahKsi7ghXu2eMnTaClBw5bkggyhk6qBWcz1ccQQ,172,3.1,Seraphine,0,SUPPORT,200,1
abzLdiI1mNVV2ijehEpk-N3iUppRrXgL16hRRLnZuIfC0IicDZPy1o920NmHVM-oe0Qb5dTcG28KFQ,279,3.1,Tryndamere,0,SOLO,100,SgdQXbhuJA7mIWb0rpCPezN-u08yMlaptODfw_Q-4HNzV2RXAghY-k_g2Y2Sfx29pAi2FdQ0O50-Sw,123,4.2,Nocturne,0,NONE,100,_j5q3Uq1J5t9skG4GcHiDoc170iSEnHhvXxqL6S0mHWEKsT1ck8HxUQzy51SocPE4dJBIiPaKLByBQ,466,4.4,Tristana,0,SOLO,100,s91S9CAxTc9oqOe_qJQJ5AHmWcQrx7slg6gfSyKXhcw8I0-la6_0JWFUZm3KJuOFqhdOb_fnRNwh9A,319,3.3,Ashe,0,CARRY,100,V1OJY-Sv4eGxg3Hbh1v9YeujFZzKNmc-5a9c6q55NeROLeKaTuZGEIKCbZ-GHSc_MHfwSM5kcFrYMQ,314,3.4,Velkoz,0,SUPPORT,100,ZOYwa1L6WA7nTakVsDG7EZyqL8h0pOxj-9fDY9gUNrFfuGmzxlXJp6r_y-uC6t6WFVQuuEKpEs9C_w,179,4.4,Volibear,0,SOLO,200,RQ3hZ_vxvzMYhlR5yJ25jkRHixNhnrxWSbs-MbZO5RGYdkiWvUGacyelHJcdmFsmMoDDYtmdHasLiw,126,4.4,XinZhao,0,NONE,200,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,SOLO,200,62zA0vw1_h8GzYEEhGk6V5n_gyRf7wi4xLwksdlnROCLGGcqDICUb9DFkjVD-7IABlJR1uBb7bUu9g,277,3.1,Samira,0,CARRY,200,dX5Nur8XoIAq1PjhzIimYsGvr4DKJtlvpeBGyDdUGWlsJvjAR5R0b5TvLkx5_cxpNyY5OzNYYMli1A,252,4.2,Morgana,0,SUPPORT,200,1
deJ4m5yDmBL_VcpryPzpCyw3p82HeI9dSJbMUEAASd6lE3-LuuOEWUby60sDfRXA0nRpaQdU8CMTQQ,106,4.4,Viego,0,SOLO,100,rYDLruocO5WX8FXctjkmImxpDOdrTJpAGUTe29i6gWlmm-NIbsHrM316qeuVy9UcFY8Yod3s2Esakg,50,4.4,Olaf,0,NONE,100,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,SOLO,100,Mdrxze410g46c7bVoem8lN00ilkk-1JeQa3yjoYnZdfQ58tHCVLyrBVxB0sVx6R6tXDcfWzWYB5kIw,217,4.4,Tristana,0,CARRY,100,mv2Hg66_ApjXxbbW6Y14PKlJTYhY2sW5usuSjLFjCvykMKk8QT_kR_TCAQ-mFlILgyufxHs0yl_cpg,257,3.1,Leona,0,SUPPORT,100,gBHR4gvE2NMsQgl6PGrz00FCij5QQU1d_0DQd-mL6rXjY5XIuEjw8zEJ1S4dld_R_BLKU8m01feYOA,84,4.3,Volibear,0,CARRY,200,tmADIncXXtpHnfrgAuJqIY3O4Y4X0owNrndTn-OjbctVDPnHZoI3jt1GPSGmFC64zTqtgfkjQGG3IA,419,3.2,Kindred,0,NONE,200,VbEC0iwJhRskzVx8FDMHcF1X8h9EJUSYrlPTo4NQpES7YzuWqXcNyTNPHHnNXqdHXNh4ixPXrzm7Uw,518,4.3,Xerath,0,SUPPORT,200,62zA0vw1_h8GzYEEhGk6V5n_gyRf7wi4xLwksdlnROCLGGcqDICUb9DFkjVD-7IABlJR1uBb7bUu9g,277,4.2,Samira,0,CARRY,200,dX5Nur8XoIAq1PjhzIimYsGvr4DKJtlvpeBGyDdUGWlsJvjAR5R0b5TvLkx5_cxpNyY5OzNYYMli1A,252,4.2,Taric,0,SUPPORT,200,1
_jfA3muCvqtPKSjUn2X93Y1izL5kCEvQuTEGc_gJUvGIQrMYby5gkIVdOplnj726g75hmgz0qZ7H4g,247,4.4,Singed,0,SOLO,100,aEtLngzvTQkk5pwm7ZzKjDlhNU1Pfa9Vns9QRXPOvrPiaUpvnCOLI6tFTu9YhekF45EXYstAPJseog,425,4.4,Shaco,0,NONE,100,SLllJ03Nc11Oa-12HS0-uk7duEbq7TDXCxlqLmLyTSiPuJiBRwFvFzLky2zGnHFJvsmXN1-82EJYsA,185,4.3,Quinn,0,SOLO,100,CNaPtSBwInJ9XEs-wXcKHezn8eQQ9IgVlhYeYLkIFCUpAchA9UnQxJe305TzWt5rZec6CRrb4aZTAQ,145,4.4,Vayne,0,CARRY,100,gxgLg5TKRPzpQrEKkzkMLnS4xmV79-0gE56Kb2AHUaABf3p5ayG2RW0stfWHNH2cQ1cVl1Kyfm64GQ,204,4.4,Leona,0,SUPPORT,100,XoaYMW-3-AC-ykAfUiBYTY8tlNmbK8zGwIwo3pZW681kCvXr1y3-wrL1c3gsRNqQQVXB9o2v_utKOA,367,4.1,Garen,0,SOLO,200,Q072Xf5BT4ZY6gOe1VLDxgn-3BU6w4E3F0WtcDroY7zirRWbC49UWOKVihfspAUB6h80DojpSXBAhg,474,4.4,MasterYi,0,NONE,200,E27LLCSD0KfSoG9t4IvH_D2ec_S2PLyg3dLrq3Dh_6-N2oV59cxs20v9uxKwHRGUQpzZpMVLg_rDtw,164,4.4,Ekko,0,SOLO,200,a5aUz_TbsFGA2pHhFYYM_T9sNFo_GUcSclvQUrwb5amq1Uve8ZygD5XzE9X-iUnrQl2x9EPNUQi7RA,264,3.1,Ezreal,0,CARRY,200,I8b52IIG4i0VvARg4E4VRyH9u0eIj_77DZprIr0ytzckbWMXAM5NkC87aThwOO6TZk4rs8m6InYBnw,259,4.3,Zilean,0,SUPPORT,200,1
